wave,strain,date,obs_cases,obs_deaths,fit_cases,fit_deaths,S,E,I,R,D
3,Alpha (UK / British),2020-09-18,25.166666666666668,0.0,28.471767962274356,0.22250847675826593,104981.38764085987,148.4151719391639,111.66785453833968,395.16381578573913,3.363099109651672
3,Alpha (UK / British),2020-09-19,26.166666666666668,0.0,29.007171110767324,0.2267360672876751,104949.85804419323,151.20607521027944,113.78950837896437,421.55623878732837,3.587715662970718
3,Alpha (UK / British),2020-09-20,27.055555555555557,0.0,29.55187854035646,0.2310333550980478,104917.7398906912,154.04547903395942,115.94614041882778,448.4494776066511,3.8165944821234157
3,Alpha (UK / British),2020-09-21,26.944444444444443,0.0,30.105901508955622,0.23540219912005017,104885.02381538467,156.93344209448455,118.13868357878869,475.8518349463438,4.049806228467736
3,Alpha (UK / British),2020-09-22,26.333333333333332,0.0,30.669286344382883,0.23984412188112492,104851.70024040675,159.87020588550186,120.36790195276153,503.77181074578544,4.287423241973625
3,Alpha (UK / British),2020-09-23,26.555555555555557,0.0,31.24210152057205,0.24436043011127812,104817.7594141294,162.8561273420171,122.63445133480127,532.2180701578676,4.5295192686846475
3,Alpha (UK / British),2020-09-24,26.944444444444443,0.0,31.824429417978795,0.24895229103072747,104783.19143646148,165.89163588975148,124.93891750473702,561.1994230901951,4.776169286600404
3,Alpha (UK / British),2020-09-25,28.22222222222222,0.0,32.41636102696032,0.2536207807625733,104747.9862754948,168.97720583537705,127.2818405245007,590.7248109849209,5.027449393164392
3,Alpha (UK / British),2020-09-26,29.38888888888889,0.0,33.01799243265992,0.2583669158464891,104712.1337789582,172.1133380432266,129.66373055355248,620.8032979480157,5.283436729768362
3,Alpha (UK / British),2020-09-27,29.944444444444443,0.0,33.629422560818256,0.2631916727620216,104675.62368203487,175.30054818485334,132.08507764682236,651.4440649339713,5.544209432260397
3,Alpha (UK / British),2020-09-28,29.72222222222222,0.0,34.25075175184191,0.26809599955556657,104638.44561283257,178.53935930605886,134.54635758981095,682.6564059060606,5.809846598266238
3,Alpha (UK / British),2020-09-29,29.5,0.0,34.88208077354473,0.2730808232453797,104600.58909667248,181.83029668059635,137.04803561486014,714.4497250017733,6.080428263065319
3,Alpha (UK / British),2020-09-30,29.38888888888889,0.0,35.523510102987224,0.27814705461280415,104562.04355970351,185.17388406660518,139.59056880567312,746.8335342765947,6.356035380388869
3,Alpha (UK / British),2020-10-01,30.333333333333332,0.0,36.17513943045426,0.2832955908154222,104522.79833198842,188.57064112098854,142.1744074087477,779.8174519074875,6.636749807130374
3,Alpha (UK / British),2020-10-02,32.22222222222222,0.0,36.83706733081994,0.2885273163443419,104482.84265022699,192.02108168633288,144.79999531379914,813.4112007148981,6.922654290766909
3,Alpha (UK / British),2020-10-03,33.888888888888886,0.0,37.50939103314279,0.29384310297148597,104442.16566032857,195.52571258987336,147.46777002730664,847.6246068290284,7.213832458008241
3,Alpha (UK / British),2020-10-04,35.05555555555556,0.0,38.19220614810554,0.29924381002343825,104400.75642025401,199.08503222271577,150.1781628099456,882.4675981444608,7.5103688016446934
3,Alpha (UK / British),2020-10-05,36.77777777777778,0.0,38.88560640271205,0.3047302845056873,104358.60390298643,202.69952915688734,152.93159873894032,917.9502026838909,7.812348666621455
3,Alpha (UK / British),2020-10-06,37.666666666666664,0.0,39.58968348069058,0.3103033601450761,104315.69699934227,206.36968131340487,155.728496227509,954.082547112192,8.119858237392313
3,Alpha (UK / British),2020-10-07,38.05555555555556,0.0,40.304526904954464,0.31596385595802395,104272.02452081499,210.09595534957575,158.569266306313,990.8748552367343,8.432984525156396
3,Alpha (UK / British),2020-10-08,37.94444444444444,0.0,41.030223904651514,0.32171257487548377,104227.57520263032,213.87880596596472,161.4543119333797,1028.337446349357,8.751815353747288
