date,strain_id,strain_num,strain_name,pango_lineage,strain_dom_start,strain_dom_end,R0_min,R0_avg,R0_max,T_incub_avg_days,sigma_avg_per_day,T_infect_avg_days,gamma_avg_per_day,IFR_avg,mu_avg_per_day,beta_min_per_day,beta_avg_per_day,beta_max_per_day,T_gen_avg_days,severity,immune_escape,n_matching_strains,strain_match_type
2021-07-28,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-07-29,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-07-30,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-07-31,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-08-01,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-08-02,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-08-03,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-08-04,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-08-05,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-08-06,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-08-07,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-08-08,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-08-09,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-08-10,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-08-11,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-08-12,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-08-13,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-08-14,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-08-15,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-08-16,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-08-17,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-08-18,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-08-19,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-08-20,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-08-21,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-08-22,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-08-23,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-08-24,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-08-25,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-08-26,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-08-27,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-08-28,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-08-29,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-08-30,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-08-31,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-09-01,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-09-02,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-09-03,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-09-04,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-09-05,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-09-06,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-09-07,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-09-08,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-09-09,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-09-10,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-09-11,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-09-12,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-09-13,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-09-14,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-09-15,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-09-16,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-09-17,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-09-18,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-09-19,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-09-20,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-09-21,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-09-22,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-09-23,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-09-24,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-09-25,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-09-26,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-09-27,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-09-28,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-09-29,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-09-30,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-10-01,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-10-02,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-10-03,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-10-04,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-10-05,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-10-06,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-10-07,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-10-08,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-10-09,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-10-10,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-10-11,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-10-12,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-10-13,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-10-14,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-10-15,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-10-16,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-10-17,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-10-18,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-10-19,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-10-20,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-10-21,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-10-22,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-10-23,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-10-24,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-10-25,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-10-26,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-10-27,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-10-28,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-10-29,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-10-30,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-10-31,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-11-01,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-11-02,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-11-03,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-11-04,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-11-05,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-11-06,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-11-07,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-11-08,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-11-09,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-11-10,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-11-11,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-11-12,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-11-13,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-11-14,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-11-15,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-11-16,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-11-17,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-11-18,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
2021-11-19,Delta_B16172,5,Delta (Indian),B.1.617.2 + AY.*,2021-07-01,2021-12-26,4.5,5.1,8.0,4.4,0.2273,3.65,0.2712,0.01,0.00274,1.0,1.3973,2.6667,6.23,high,partial,1,exact
